E,z,var
(-9.635887202609211-12.609354410263341j),(-9.635887202609211-12.609354410263341j),0.0009673088797846561
(-9.6357768502573-12.609030967788597j),(-9.6357768502573-12.609030967788597j),0.0053804536436719745
(-9.635272399184469-12.609555908917336j),(-9.635272399184469-12.609555908917336j),-0.004460141671525015
(-9.634722420493377-12.609072873680365j),(-9.634722420493377-12.609072873680365j),0.006981273111990045
(-9.634710716402711-12.609363225118617j),(-9.634710716402711-12.609363225118617j),-0.006709832983962394
(-9.634576154495122-12.609195420650483j),(-9.634576154495122-12.609195420650483j),0.003807788015853208
(-9.63528024228615-12.609877805440316j),(-9.63528024228615-12.609877805440316j),-0.002493171066765583
(-9.634446680394985-12.609238683869783j),(-9.634446680394985-12.609238683869783j),0.0073307786856203734
(-9.633754859150379-12.610013852333745j),(-9.633754859150379-12.610013852333745j),0.006517745503106288
(-9.634726572520067-12.61006437955705j),(-9.634726572520067-12.61006437955705j),0.015606826194037523
(-9.63461152173028-12.609851102766495j),(-9.63461152173028-12.609851102766495j),0.0016437855024427847
(-9.633679322178079-12.610188413497635j),(-9.633679322178079-12.610188413497635j),0.012650684939636279
(-9.634109043214059-12.610783218163153j),(-9.634109043214059-12.610783218163153j),-0.005501743164960959
(-9.634103175217186-12.611294199990555j),(-9.634103175217186-12.611294199990555j),-0.0037453081214637437
(-9.63413600488887-12.610200367077141j),(-9.63413600488887-12.610200367077141j),-0.006981711517899236
(-9.633634923266895-12.610634032742393j),(-9.633634923266895-12.610634032742393j),0.0007301798331957524
(-9.634301597816592-12.610044019183594j),(-9.634301597816592-12.610044019183594j),-0.0031255206149598817
(-9.634786715939908-12.610469808784558j),(-9.634786715939908-12.610469808784558j),0.003528581690213669
(-9.633544634168153-12.61026170654721j),(-9.633544634168153-12.61026170654721j),-0.0031278812429528144
(-9.63430849955463-12.609117829734325j),(-9.63430849955463-12.609117829734325j),-0.004818061759375531
(-9.634232727007564-12.609539480041011j),(-9.634232727007564-12.609539480041011j),0.008042296605662977
(-9.634034035730423-12.609648462595656j),(-9.634034035730423-12.609648462595656j),0.0073947969234360415
(-9.633515326435342-12.609980623129545j),(-9.633515326435342-12.609980623129545j),0.0015190463052323455
(-9.633424046219783-12.610386330611028j),(-9.633424046219783-12.610386330611028j),-0.004975548275549752
(-9.633310398949709-12.610154585719688j),(-9.633310398949709-12.610154585719688j),-0.01000412250585571
(-9.633995587845648-12.610009571199585j),(-9.633995587845648-12.610009571199585j),0.00575398246068937
(-9.633221349976637-12.610188024255823j),(-9.633221349976637-12.610188024255823j),0.004509951686976086
(-9.633759515555724-12.610563005671194j),(-9.633759515555724-12.610563005671194j),0.004969248711549628
(-9.634125345738513-12.610188113630079j),(-9.634125345738513-12.610188113630079j),0.004552779312232378
(-9.633833269060917-12.61069902671806j),(-9.633833269060917-12.61069902671806j),0.006331624050439301
(-9.633451169261452-12.610727214289554j),(-9.633451169261452-12.610727214289554j),0.0020057507067707636
(-9.633382009916064-12.609868206767754j),(-9.633382009916064-12.609868206767754j),0.009365533657530019
(-9.634727976192003-12.610448371554096j),(-9.634727976192003-12.610448371554096j),0.0020969296828932255
(-9.633458082415144-12.610595524862292j),(-9.633458082415144-12.610595524862292j),0.0022389861810809394
(-9.634254765790335-12.61084662421839j),(-9.634254765790335-12.61084662421839j),-0.0037480370313231117
(-9.633248565147353-12.611144831093952j),(-9.633248565147353-12.611144831093952j),-0.007884511961026509
(-9.633496346412109-12.610830913932842j),(-9.633496346412109-12.610830913932842j),0.018118447163901565
(-9.633486919416901-12.612054217279548j),(-9.633486919416901-12.612054217279548j),-0.0025798027388253516
(-9.633411220106668-12.611473115314329j),(-9.633411220106668-12.611473115314329j),0.004402091873330283
(-9.633041065065816-12.611680464335716j),(-9.633041065065816-12.611680464335716j),0.0028850542773933997
(-9.632920618556248-12.612051148806342j),(-9.632920618556248-12.612051148806342j),0.006042195515444096
(-9.632924092149429-12.612019866529433j),(-9.632924092149429-12.612019866529433j),0.0027518330049604496
(-9.634038136841076-12.6121911399878j),(-9.634038136841076-12.6121911399878j),-0.003205323629848473
(-9.633332850503363-12.61221769051871j),(-9.633332850503363-12.61221769051871j),0.010292793823990244
(-9.633216566721261-12.612290030236629j),(-9.633216566721261-12.612290030236629j),-0.0008453282635591063
(-9.632823360175934-12.612087837284184j),(-9.632823360175934-12.612087837284184j),0.00011409129946729181
(-9.633572966940918-12.612318010013713j),(-9.633572966940918-12.612318010013713j),-0.0035075130031326273
(-9.63388845003515-12.612084171217386j),(-9.63388845003515-12.612084171217386j),0.000453391972285548
(-9.633873851327932-12.6124834467644j),(-9.633873851327932-12.6124834467644j),-0.0112253560237777
(-9.633349846985814-12.611067190049807j),(-9.633349846985814-12.611067190049807j),-0.004643027129690929
(-9.634129562739629-12.611121185519092j),(-9.634129562739629-12.611121185519092j),-0.0041003967853125035
(-9.63289216993628-12.61075975752321j),(-9.63289216993628-12.61075975752321j),-0.00822672379893994
(-9.635098983793156-12.610759617383437j),(-9.635098983793156-12.610759617383437j),-0.005062985041192968
(-9.633414024477705-12.610563027437006j),(-9.633414024477705-12.610563027437006j),-0.006431893584229938
(-9.63372732642546-12.610816788120976j),(-9.63372732642546-12.610816788120976j),-0.002765011393588818
(-9.633172877595419-12.611214715226987j),(-9.633172877595419-12.611214715226987j),-0.004165459798298253
(-9.634228673442268-12.610729144874933j),(-9.634228673442268-12.610729144874933j),-0.002957702708080151
(-9.633324126289727-12.610802099252966j),(-9.633324126289727-12.610802099252966j),-0.0031699676417901394
(-9.63367440427709-12.611081610160868j),(-9.63367440427709-12.611081610160868j),0.005604348661919962
(-9.632409778884826-12.610968697031192j),(-9.632409778884826-12.610968697031192j),0.0038144227300675095
(-9.63331488539329-12.610714109518312j),(-9.63331488539329-12.610714109518312j),0.01660619708298594
(-9.631908142944706-12.611984799051365j),(-9.631908142944706-12.611984799051365j),0.000983919623337666
(-9.632315970303745-12.611515815467444j),(-9.632315970303745-12.611515815467444j),-1.2970628811145283e-06
(-9.632284230335427-12.611187753800056j),(-9.632284230335427-12.611187753800056j),0.004927506587622005
(-9.63105592565206-12.611845230642505j),(-9.63105592565206-12.611845230642505j),0.006983294778214103
(-9.632202441726823-12.611615285567831j),(-9.632202441726823-12.611615285567831j),-0.0031069731834747023
(-9.6321385868588-12.612355841955145j),(-9.6321385868588-12.612355841955145j),0.0038198633341870562
(-9.632490058619892-12.61194806165926j),(-9.632490058619892-12.61194806165926j),0.004498284255913992
(-9.632752774289392-12.611444647863054j),(-9.632752774289392-12.611444647863054j),-0.000571563926046435
(-9.632171410648201-12.612452071160416j),(-9.632171410648201-12.612452071160416j),0.0067526151625443955
(-9.632479554468924-12.612169447657475j),(-9.632479554468924-12.612169447657475j),-0.0069124705350995935
(-9.633187335277466-12.612301283474606j),(-9.633187335277466-12.612301283474606j),-0.0036185858571788306
(-9.63302838915971-12.612056107710597j),(-9.63302838915971-12.612056107710597j),0.0031186591646935936
(-9.633389474962314-12.61132698009514j),(-9.633389474962314-12.61132698009514j),-0.0010196363071766008
(-9.632808296654671-12.611333947142159j),(-9.632808296654671-12.611333947142159j),0.005700207919629079
(-9.632534942857218-12.61115892460769j),(-9.632534942857218-12.61115892460769j),0.007866947535988055
(-9.63165908430806-12.61248097663191j),(-9.63165908430806-12.61248097663191j),-0.002438317435086724
(-9.631802676802497-12.612102777619683j),(-9.631802676802497-12.612102777619683j),0.0021271611861970814
(-9.63292932607332-12.611429639975372j),(-9.63292932607332-12.611429639975372j),-0.003655038791775283
(-9.631635305467928-12.612359896459765j),(-9.631635305467928-12.612359896459765j),-0.009352570554245262
(-9.631830490337617-12.612067458108731j),(-9.631830490337617-12.612067458108731j),-0.011244093409151633
(-9.632725767372254-12.611267379755079j),(-9.632725767372254-12.611267379755079j),0.009133902878487796
(-9.632739898869831-12.61145167346418j),(-9.632739898869831-12.61145167346418j),-0.010889733997125119
(-9.63194832880459-12.61112562165076j),(-9.63194832880459-12.61112562165076j),-0.007110808232877865
(-9.632666184908311-12.611190505991468j),(-9.632666184908311-12.611190505991468j),0.0065048696687164285
(-9.63205649239631-12.611657473714775j),(-9.63205649239631-12.611657473714775j),0.00330798754937125
(-9.632345437018852-12.611865534916408j),(-9.632345437018852-12.611865534916408j),-0.0020318308133314964
(-9.632071491469997-12.611842339322553j),(-9.632071491469997-12.611842339322553j),0.009761996392882562
(-9.631192096897927-12.611988643674943j),(-9.631192096897927-12.611988643674943j),-0.0007002747435301948
(-9.630824471338595-12.61113266521306j),(-9.630824471338595-12.61113266521306j),0.01920273895444238
(-9.631281561055465-12.611802922264888j),(-9.631281561055465-12.611802922264888j),0.005190241024577639
(-9.631425169185777-12.612165661489753j),(-9.631425169185777-12.612165661489753j),0.004043285495884317
(-9.63240666369949-12.612425233797424j),(-9.63240666369949-12.612425233797424j),-0.0009725933567521917
(-9.631301623733737-12.612492044122817j),(-9.631301623733737-12.612492044122817j),-0.005237984309226411
(-9.631569273703642-12.612005070425354j),(-9.631569273703642-12.612005070425354j),0.014195196450752215
(-9.63248690961735-12.611496821239221j),(-9.63248690961735-12.611496821239221j),-0.0021567801792411415
(-9.63259251592522-12.611962389375334j),(-9.63259251592522-12.611962389375334j),0.007524276679817372
(-9.631509560553301-12.612808690012224j),(-9.631509560553301-12.612808690012224j),-0.00969619076895758
(-9.632232113985523-12.612446281781558j),(-9.632232113985523-12.612446281781558j),-0.006293928200470024
(-9.631572937432075-12.611512622192977j),(-9.631572937432075-12.611512622192977j),0.0013474630568055992
(-9.631205167227497-12.612238427774367j),(-9.631205167227497-12.612238427774367j),-0.001277191053820807
(-9.631702477360506-12.612312106524413j),(-9.631702477360506-12.612312106524413j),0.0056383547726135295
(-9.631668372105066-12.611526077156665j),(-9.631668372105066-12.611526077156665j),-0.004738317899356811
(-9.632274060919505-12.611448551014378j),(-9.632274060919505-12.611448551014378j),0.00562697138068659
(-9.632777376203443-12.612121995538846j),(-9.632777376203443-12.612121995538846j),0.004449346973791715
(-9.632155594485704-12.611569812035686j),(-9.632155594485704-12.611569812035686j),0.002998382497563192
(-9.632302537656411-12.612340929130253j),(-9.632302537656411-12.612340929130253j),0.009048676121494285
(-9.631521911723558-12.6128383313619j),(-9.631521911723558-12.6128383313619j),-0.007459714111577781
(-9.631821546355228-12.61193136349063j),(-9.631821546355228-12.61193136349063j),-0.0033770476149470596
(-9.631318457939829-12.612436318261263j),(-9.631318457939829-12.612436318261263j),-0.002846665605543439
(-9.631984657714678-12.612591337714482j),(-9.631984657714678-12.612591337714482j),-0.0062238671826246586
(-9.631736420739275-12.611974357411487j),(-9.631736420739275-12.611974357411487j),0.003342941890272258
(-9.63222758532411-12.61172788383977j),(-9.63222758532411-12.61172788383977j),0.0029125964710695527
(-9.633064720910635-12.612328948329885j),(-9.633064720910635-12.612328948329885j),0.0014036022707968085
(-9.631889795096571-12.612687117802691j),(-9.631889795096571-12.612687117802691j),-0.0016139893701247526
(-9.632019705502998-12.612455308907803j),(-9.632019705502998-12.612455308907803j),0.0020260029405802823
(-9.631355298981687-12.612331924480435j),(-9.631355298981687-12.612331924480435j),0.0021722345107287578
(-9.631360516651107-12.611310946516419j),(-9.631360516651107-12.611310946516419j),0.005014267269644275
(-9.632585374607636-12.612150223243152j),(-9.632585374607636-12.612150223243152j),0.00018379843684143118
(-9.631864947601542-12.612495349851956j),(-9.631864947601542-12.612495349851956j),-0.005728216451485325
(-9.632189178558349-12.611988408854023j),(-9.632189178558349-12.611988408854023j),0.007249292223256422
(-9.631181259200758-12.612698682020946j),(-9.631181259200758-12.612698682020946j),0.006580981782039294
(-9.631776452113252-12.612341972840404j),(-9.631776452113252-12.612341972840404j),-0.003935674817093228
(-9.632140621268235-12.611447334324541j),(-9.632140621268235-12.611447334324541j),0.001347616483541973
(-9.631364245550465-12.612133573031066j),(-9.631364245550465-12.612133573031066j),0.0029979488609409065
(-9.631012174105182-12.61153017083219j),(-9.631012174105182-12.61153017083219j),-0.011056951427477427
(-9.63229265687124-12.611828381512547j),(-9.63229265687124-12.611828381512547j),-0.004089014378343061
(-9.63254910901763-12.612369849683308j),(-9.63254910901763-12.612369849683308j),-0.002691836811092369
(-9.632532054417311-12.611879781930845j),(-9.632532054417311-12.611879781930845j),0.005465950172413339
(-9.632482202205733-12.61182463561021j),(-9.632482202205733-12.61182463561021j),-0.0024109424315677114
(-9.631694820335596-12.61170041841445j),(-9.631694820335596-12.61170041841445j),0.007504717073342388
(-9.631939812040137-12.611576317216931j),(-9.631939812040137-12.611576317216931j),-0.005510176951294026
(-9.63129514144533-12.612015137450184j),(-9.63129514144533-12.612015137450184j),0.004576259517449895
(-9.63148691110819-12.61258151072934j),(-9.63148691110819-12.61258151072934j),-0.0016020401543808056
(-9.631997181977827-12.611044118680017j),(-9.631997181977827-12.611044118680017j),-0.005104943210075441
(-9.631229714280495-12.611550889304597j),(-9.631229714280495-12.611550889304597j),-0.0025595756996630195
(-9.63141422182084-12.612446134700411j),(-9.63141422182084-12.612446134700411j),-0.004203149711927038
(-9.631270133890123-12.612081505941417j),(-9.631270133890123-12.612081505941417j),-0.0023251786422533657
(-9.631550277911854-12.611286571148714j),(-9.631550277911854-12.611286571148714j),-0.003731091510163182
(-9.631577122622076-12.611063855005094j),(-9.631577122622076-12.611063855005094j),0.0030127373555028643
(-9.631045375685776-12.611738663390684j),(-9.631045375685776-12.611738663390684j),0.0002803196745117381
(-9.631358626712808-12.611612342561521j),(-9.631358626712808-12.611612342561521j),0.008344954068473862
(-9.63142761770846-12.612120000641324j),(-9.63142761770846-12.612120000641324j),-0.011219685658024971
(-9.631497424764744-12.611516144815164j),(-9.631497424764744-12.611516144815164j),-0.0005737789281455199
(-9.631959075106375-12.611309283327946j),(-9.631959075106375-12.611309283327946j),-0.0010701444818464335
